type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
status	post_user_112463368812803	112463368812803_1209341829124946	https://www.facebook.com/112463368812803/posts/1209341829124946	Is there a 20% staff discount week before Xmas please. I need a tv for my son so just wondering if it ll be double discount before I buy.					2016-10-12T11:51:15+0000	1476273075	2016-10-12 13:51:15	0	2	0	0	2	2	2	0	1	0	0	0	0	0	0	0	0
video	post_user_112463368812803	112463368812803_1092678687453069	https://www.facebook.com/112463368812803/posts/1092678687453069	Flies in my meal deal!!!!	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14645784_1092680260786245_5595890611963035648_n.jpg?oh=9d281561e9a17b4a55fffc78041e5ef4&oe=591A0BF8	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14645784_1092680260786245_5595890611963035648_n.jpg?oh=c4d70aca489db7af1e0fde892edf09a9&oe=58E2CCDA	https://www.facebook.com/1103970732990531/videos/1092678687453069	facebook.com	2016-10-12T11:47:20+0000	1476272840	2016-10-12 13:47:20	0	1	1	1	3	1	1	0	0	0	0	0	0	0	0	1	0
status	post_user_112463368812803	112463368812803_1209338209125308	https://www.facebook.com/112463368812803/posts/1209338209125308	Hi   Are there any selected stores in the witham/chelmsford area doing the baby cpr demonstrations?					2016-10-12T11:43:03+0000	1476272583	2016-10-12 13:43:03	0	2	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10206847855061832	https://www.facebook.com/112463368812803/posts/10206847855061832	I have tried contacting your customer services department but have heard nothing back so here we go... Yesterday morning I brought in a carton of orange juice to work that I had bought from Tesco  I poured it into a CLEAN glass... I then felt a hair in my mouth - pulled it out to find it was in fact this massive spider!!! I am disgusted that this was in a carton of orange juice that I bought from Tesco and just to add  I am petrified of spiders!! I am appalled that you still haven t got back to me regarding this issue	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14729305_10206847855061832_6038698393863751180_n.jpg?oh=1c9afee17eddec7a119e2eaa54bff9a4&oe=58E6B758	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14729305_10206847855061832_6038698393863751180_n.jpg?oh=1467c842fe56767c695e99405a41b081&oe=59190555	https://www.facebook.com/photo.php?fbid=10206847855061832&set=o.112463368812803&type=3	facebook.com	2016-10-12T11:35:47+0000	1476272147	2016-10-12 13:35:47	1	3	6	1	10	3	2	1	0	0	1	0	3	0	1	1	0
status	post_user_112463368812803	112463368812803_1209328842459578	https://www.facebook.com/112463368812803/posts/1209328842459578	Hi Tesco   I just wanted to say thank you to the lady stacking shelves who recommended I get a tin of meatballs the other day to have on toast for my lunch. I am having them for my lunch right now as I m writing this and they have really brightened my day  it s little things like that that really cheer you up. :)  Thanks for your great customer service!					2016-10-12T11:31:15+0000	1476271875	2016-10-12 13:31:15	1	2	1	2	5	2	1	1	0	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209311302461332	https://www.facebook.com/112463368812803/posts/1209311302461332	Are you enforcing the disabled parking in Northern Ireland?					2016-10-12T11:03:42+0000	1476270222	2016-10-12 13:03:42	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209304262462036	https://www.facebook.com/112463368812803/posts/1209304262462036	Hello Tesco   Someone recently spent a total of £400 online at Tesco on my stolen debit card  I managed to block one transaction but the other is hanging there as an unprocessed and pending transaction. It s pretty ridiculous that a company of your size does not require a billing address to be spending large sums of money. Get your internet security in order.					2016-10-12T10:47:40+0000	1476269260	2016-10-12 12:47:40	0	3	0	0	3	3	1	2	0	0	0	0	0	0	0	0	0
link	post_user_112463368812803	112463368812803_10154488402784713	https://www.facebook.com/112463368812803/posts/10154488402784713	Please can you tell me if this is the 2016 model x http://www.tesco.com/direct/samsung-galaxy-tab-a-101-tablet-16gb-wifi-black/318-1762.prd?skuId=318-1762&pageLevel=sku&sc_cmp=ppc_sh-_-sh-_-tesco-_-318-1762&gclid=CLisy7SJ1c8CFUko0wodD78BPw&gclsrc=aw.ds&source=others#product-details-container.	https://external.xx.fbcdn.net/safe_image.php?d=AQCIyVV34tV6hzmL&w=130&h=130&url=http%3A%2F%2Fwww.tesco.com%2Fdirectuiassets%2FMerchandising%2FNonSeasonal%2Fen_GB%2Fbanners%2Fresponsive%2Ftechnology_gaming%2Ftechsupport_586x200.jpg&cfs=1&_nc_hash=AQAfVPmh67avtwUO	https://external.xx.fbcdn.net/safe_image.php?d=AQAy_-T4RgGNs-u3&url=http%3A%2F%2Fwww.tesco.com%2Fdirectuiassets%2FMerchandising%2FNonSeasonal%2Fen_GB%2Fbanners%2Fresponsive%2Ftechnology_gaming%2Ftechsupport_586x200.jpg&_nc_hash=AQANuwvCQ6Lqqobj	http://www.tesco.com/direct/samsung-galaxy-tab-a-101-tablet-16gb-wifi-black/318-1762.prd?skuId=318-1762&pageLevel=sku&sc_cmp=ppc_sh-_-sh-_-tesco-_-318-1762&gclid=CLisy7SJ1c8CFUko0wodD78BPw&gclsrc=aw.ds&source=others#product-details-container	tesco.com	2016-10-12T10:45:00+0000	1476269100	2016-10-12 12:45:00	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209299172462545	https://www.facebook.com/112463368812803/posts/1209299172462545	I ve just been on the website to order my shopping for tomorrow  it s been a while so I was looking forward to seeing all the bargains...  How wrong was I? More or less everything that is on offer especially in the meat and cleaning products is  currently unavailable  Why is this? As a mother to four children  budgeting is paramount. Really hope you get this sorted asap otherwise I m sure I won t be the only person to be shopping elsewhere.					2016-10-12T10:34:00+0000	1476268440	2016-10-12 12:34:00	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209298135795982	https://www.facebook.com/112463368812803/posts/1209298135795982	Dear Tesco  today I experienced a racist employ towards me and my partner whilst we had our children!  Considering she took at least 20 mins scanning the same item at self checkout because she didn t want to get it wrong  all whilst my children my youngest being 5 months was getting very impatient being that it was meant to be a quick 5 minute stop in here.  Came to the point she was getting very frustrated with us because we had to explain she was scanning the same item 3 times to then go ahead and shout in front of customers and staff  THIS IS MY PROBLEM WITH YOU PEOPLE  to which I asked what she meant by this for her to then say quietly to me  what you want to say something now  for me to ask her again what does she mean by her phrase  YOU PEOPLE  (in my eyes a very racist remark) to which she then shouted again in front of everyone  SHUT YOUR MOUTH  and enticing me to fight her! To which I got very upset and angry to the point I kept saying if I said what you said I would be wrong so what makes you right? My point is I got told it was best I left the store (this is my local and I use it everyday) nobody came and asked if me or my partner were okay  the manager was there and did nothing the stuff did nothing! I m very upset that your staff can behave like this and no consequences happen to them it s very disappointing. I feel very much let down by you Tescos. Not sure I would approve of having staff like this work for me on a major area as it is.					2016-10-12T10:31:08+0000	1476268268	2016-10-12 12:31:08	0	3	0	0	3	3	3	0	1	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209295299129599	https://www.facebook.com/112463368812803/posts/1209295299129599	I have just visited your Quedgeley Gloucester store and bought some mini chicken fillets. I got them home and opened them up and the smell coming off them was horrific! There is no was way that myself or my two toddlers would not have been ill from eating them. It was that bad that I couldn t even have them in the house! I am messaging as there was a whole fridge of these on display and if any others are like the ones we have had then there could be lots of problems with lots of customers! Can you make sure this is checked out?					2016-10-12T10:26:14+0000	1476267974	2016-10-12 12:26:14	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209286752463787	https://www.facebook.com/112463368812803/posts/1209286752463787	I got in touch with u Friday  about a complaint i wanted to make about the store manager in one of yr small Tesco stores in: Great Junction St  Leith  Edinburgh. I was told i had to get the managers name and  once i had  the complaint would be forwarded to ur head office. The managers name is.. Kenny Daff..not sure if i have the spelling of the last name correct. Hopefully this complaint will now move forward. Thanku for yr help.					2016-10-12T10:04:12+0000	1476266652	2016-10-12 12:04:12	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209282405797555	https://www.facebook.com/112463368812803/posts/1209282405797555	can tesco s store s put a Radar key on the disabled toilet please. people are useing them as wash rooms so when a disabled person needs to use it they are in use by a none disabled person who can easily get in to the other toilets but a disabled person in a chair can only use the one toilet provided for them.					2016-10-12T09:54:17+0000	1476266057	2016-10-12 11:54:17	3	8	3	0	11	8	3	5	7	0	3	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209279675797828	https://www.facebook.com/112463368812803/posts/1209279675797828	Yet again Your call centre staff are just so unbelievably unhelpful. Luckily your store staff makeup for it. Amazing how what one staff member deems as the impossible and another can sort in approximately 20 seconds.					2016-10-12T09:45:56+0000	1476265556	2016-10-12 11:45:56	0	3	0	0	3	3	2	1	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209276499131479	https://www.facebook.com/112463368812803/posts/1209276499131479	So i ve just gone on to do an online shop to see that you are now charging £4 if you don t buy more than £40 worth of shopping. So those families that buy Value  on Benefits etc they have to spend this to get your service. Disgusting! £25 i can understand but £40 is actually alot to some people who reply on your service. No wonder people prefer ASDA!					2016-10-12T09:35:25+0000	1476264925	2016-10-12 11:35:25	5	12	5	0	17	12	6	6	7	0	5	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209267929132336	https://www.facebook.com/112463368812803/posts/1209267929132336	Hi Tesco...just to make you aware....I ve just posted this to pampers....Hi there  I recently purchased pampers size 4  (86 pack) 2 for £18 from the Tesco store  ryde  Isle of Wight. I have just decanted both packets to find lots of white chalk like sediments scattered throughout both entire packs. I can only think that it is damp/mound preventing product supposed to be consealed in the packaging somewhere  however  this incident has left us unable to use both packets as it s scattered throughout. They vary in size and shape and can imagine very uncomfortable and unsafe for my 10 month old. Thank you.					2016-10-12T09:12:58+0000	1476263578	2016-10-12 11:12:58	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209265485799247	https://www.facebook.com/112463368812803/posts/1209265485799247	I am absolutely disgusted with the tesco customer service right now. On the 30th September i had so many problems on your direct site it was unreal. I was trying to order some xmas presents for my girls and i wanted to use my clubcard vouchers. Well that never happened. Basically my clubcard vouchers were used as your site went down. I called to query and was told tbey would be reactivated. That never happened. At 6pm i called back to be told they hadnt been reactivated and they woule do it and call me back. Then i checked my bank and in fact tescos had taken money from my account without anything being ordered. When your customer service representative called me back i explained all of this. He couldnt understand either why money had been taken yet there was no order. Eventually he told me that my vouchers could not be reactivated and to order the items i would need to pay by card  promising me that the money would be refunded as well as the money that had been taken from my account.  Well that hasnt happened so in effect i have paid twice for my order. Not actually sure how you sleep at night knowing you are doing this to people. I have 8 children  every penny counts to me and you have done this. I have always been a loyal customer of tesco well i wont be now. My mum has worked for tesco for 30 years. Frankly if this is how you treat your staff and customers i would rather go elsewhere					2016-10-12T09:05:25+0000	1476263125	2016-10-12 11:05:25	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1846848122226488	https://www.facebook.com/112463368812803/posts/1846848122226488	DO NOT BUY A SHED THROUGH TESCOS  THEY ARE OF VERY VERY POOR QUALITY AND SUB STANDARD MATERIALS  HAD TO SPEND ALMOST £300 TO MAKE IT SECURE AND STRONG ENOUGH TO HOLD MY WEIGHT TO EVEN BE ABLE TO FELT THE ROOF  THE FLOOR AND ROOF ARE MADE OF BOARD AS THICK AS CARDBOARD AND THE SHED ITSELF IS MADE OF GLORYFIED MATCHSTICKS  TESCO HAVE MADE US WAIT OVER 4 DAYS TO OFFER US A POXY £30 REFUND OFF A SHED THAT WAS ALMOST A THOUSAND POUNDS (NOT INC THE £300 EXTRA SPENT)  AS YOU CAN SEE BY THE PICTURES IN THE COMMENTS  THEY ARE BEYOND POOR TO SAY THE LEAST!!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14690867_1846848122226488_8772246241960955672_n.jpg?oh=928bfd188cf071c84f252c4cab20d163&oe=58EBDA5F	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14690867_1846848122226488_8772246241960955672_n.jpg?oh=9a2f37004be72c9bf18ae0ac15067fa6&oe=58DFCA23	https://www.facebook.com/photo.php?fbid=1846848122226488&set=o.112463368812803&type=3	facebook.com	2016-10-12T08:38:46+0000	1476261526	2016-10-12 10:38:46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1846848072226493	https://www.facebook.com/112463368812803/posts/1846848072226493		https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14721551_1846848072226493_2734501679251356247_n.jpg?oh=421ba32e1303a1cc3bfcec7c38be20d4&oe=58DC4D37	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14721551_1846848072226493_2734501679251356247_n.jpg?oh=bca4e522e0560974ebab6eabfaec96e9&oe=58E86922	https://www.facebook.com/photo.php?fbid=1846848072226493&set=o.112463368812803&type=3	facebook.com	2016-10-12T08:38:28+0000	1476261508	2016-10-12 10:38:28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1846847978893169	https://www.facebook.com/112463368812803/posts/1846847978893169	DO NOT BUY A SHED THROUGH TESCOS  THEY ARE OF VERY VERY POOR QUALITY AND SUB STANDARD MATERIALS  HAD TO SPEND ALMOST £300 TO MAKE IT SECURE AND STRONG ENOUGH TO HOLD MY WEIGHT TO EVEN BE ABLE TO FELT THE ROOF  THE FLOOR AND ROOF ARE MADE OF BOARD AS THICK AS CARDBOARD AND THE SHED ITSELF IS MADE OF GLORYFIED MATCHSTICKS  TESCO HAVE MADE US WAIT OVER 4 DAYS TO OFFER US A POXY £30 REFUND OFF A SHED THAT WAS ALMOST A THOUSAND POUNDS (NOT INC THE £300 EXTRA SPENT)  AS YOU CAN SEE BY THE PICTURES IN THE COMMENTS  THEY ARE BEYOND POOR TO SAY THE LEAST!!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14729243_1846847978893169_6921848863793426646_n.jpg?oh=4fc317780ab0b8603e471d6be20b6514&oe=59203DA5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14729243_1846847978893169_6921848863793426646_n.jpg?oh=04f7760879271f4e8a80ff2b02a4d702&oe=58EB99B0	https://www.facebook.com/photo.php?fbid=1846847978893169&set=o.112463368812803&type=3	facebook.com	2016-10-12T08:38:11+0000	1476261491	2016-10-12 10:38:11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1846847872226513	https://www.facebook.com/112463368812803/posts/1846847872226513	DO NOT BUY A SHED THROUGH TESCOS  THEY ARE OF VERY VERY POOR QUALITY AND SUB STANDARD MATERIALS  HAD TO SPEND ALMOST £300 TO MAKE IT SECURE AND STRONG ENOUGH TO HOLD MY WEIGHT TO EVEN BE ABLE TO FELT THE ROOF  THE FLOOR AND ROOF ARE MADE OF BOARD AS THICK AS CARDBOARD AND THE SHED ITSELF IS MADE OF GLORYFIED MATCHSTICKS  TESCO HAVE MADE US WAIT OVER 4 DAYS TO OFFER US A POXY £30 REFUND OFF A SHED THAT WAS ALMOST A THOUSAND POUNDS (NOT INC THE £300 EXTRA SPENT)  AS YOU CAN SEE BY THE PICTURES IN THE COMMENTS  THEY ARE BEYOND POOR TO SAY THE LEAST!!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14717055_1846847872226513_5953277568993152949_n.jpg?oh=9c3420c1b822014641b6471028328d2f&oe=591C763D	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14717055_1846847872226513_5953277568993152949_n.jpg?oh=43333ce7cb519eddb4a645e2df8fcedb&oe=58D7BC28	https://www.facebook.com/photo.php?fbid=1846847872226513&set=o.112463368812803&type=3	facebook.com	2016-10-12T08:37:49+0000	1476261469	2016-10-12 10:37:49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1846847748893192	https://www.facebook.com/112463368812803/posts/1846847748893192	DO NOT BUY A SHED THROUGH TESCOS  THEY ARE OF VERY VERY POOR QUALITY AND SUB STANDARD MATERIALS  HAD TO SPEND ALMOST £300 TO MAKE IT SECURE AND STRONG ENOUGH TO HOLD MY WEIGHT TO EVEN BE ABLE TO FELT THE ROOF  THE FLOOR AND ROOF ARE MADE OF BOARD AS THICK AS CARDBOARD AND THE SHED ITSELF IS MADE OF GLORYFIED MATCHSTICKS  TESCO HAVE MADE US WAIT OVER 4 DAYS TO OFFER US A POXY £30 REFUND OFF A SHED THAT WAS ALMOST A THOUSAND POUNDS (NOT INC THE £300 EXTRA SPENT)  AS YOU CAN SEE BY THE PICTURES IN THE COMMENTS  THEY ARE BEYOND POOR TO SAY THE LEAST!!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14729081_1846847748893192_976389716062345989_n.jpg?oh=45e1b522d01a7d58e6c2211a9969defd&oe=58E51A00	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14729081_1846847748893192_976389716062345989_n.jpg?oh=9e2de64060d8b712dba0173280e82180&oe=591D08C1	https://www.facebook.com/photo.php?fbid=1846847748893192&set=o.112463368812803&type=3	facebook.com	2016-10-12T08:37:32+0000	1476261452	2016-10-12 10:37:32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209251099134019	https://www.facebook.com/112463368812803/posts/1209251099134019	Delete my posts all you want  i ll keep posting untill you stop ripping us off!!!					2016-10-12T08:26:40+0000	1476260800	2016-10-12 10:26:40	0	5	0	0	5	5	3	2	1	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153998906913785	https://www.facebook.com/112463368812803/posts/10153998906913785	Still waiting...	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14708322_10153998906913785_4307463219017119001_n.jpg?oh=cd07eaf6d9414948ac82621c99f37bc3&oe=58EDA83C	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14708322_10153998906913785_4307463219017119001_n.jpg?oh=42f0fb52ca0d4bf6b6a86937c9a5eb96&oe=58DACD48	https://www.facebook.com/photo.php?fbid=10153998906913785&set=o.112463368812803&type=3	facebook.com	2016-10-12T08:14:02+0000	1476260042	2016-10-12 10:14:02	2	14	2	0	16	14	2	12	13	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209166345809161	https://www.facebook.com/112463368812803/posts/1209166345809161	With Tesco Stores now being given the power to self-regulate their customer car parks with regards to Disabled & Parent Child Parking Bays  it will be interesting to see if their own staff now stop using these bays for their own “Private” Parking Spaces…					2016-10-12T07:25:09+0000	1476257109	2016-10-12 09:25:09	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153755894905672	https://www.facebook.com/112463368812803/posts/10153755894905672	My little boy loves Tesco own weetbix but we found this in his breakfast this morning	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14680723_10153755894905672_107511903124681664_n.jpg?oh=3c8863a59999a894888d19bb5cbb1872&oe=58EB9DB9	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14680723_10153755894905672_107511903124681664_n.jpg?oh=f4997644b651ed112aa806cbb81bb760&oe=58E7D6AC	https://www.facebook.com/photo.php?fbid=10153755894905672&set=o.112463368812803&type=3	facebook.com	2016-10-12T07:17:49+0000	1476256669	2016-10-12 09:17:49	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209139605811835	https://www.facebook.com/112463368812803/posts/1209139605811835	I read this morning that you (Tesco) intend to penalise drivers who misuse the restricted parking bays at your stores and that the £70 fine will generate no profit.  May I suggest that the Child and Parent bays be changed to Elderly bays accompanied by Parent and Infant bays  with the creation of new Child and Parent bays farther from the entrance doors with safe walking routes promoting healthy eating / exercise for young people? You then take the  app  to be issued to staff and make that public  donating all proceeds to schemes to encourage health and fight the rise in type II diabetes in kids.   After all  every little helps... #littlethings					2016-10-12T06:32:20+0000	1476253940	2016-10-12 08:32:20	1	3	1	0	4	3	2	1	1	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1209134922478970	https://www.facebook.com/112463368812803/posts/1209134922478970	Got to love Tesco Perry Street Gravesend Kent ... not!!! Gluten free carrot cake on the shelf ... out of date! Twix and Fox s biscuits scanning at wrong price!! Not impressed!!					2016-10-12T06:19:56+0000	1476253196	2016-10-12 08:19:56	0	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154634012854846	https://www.facebook.com/112463368812803/posts/10154634012854846	Mmmmm tasty looking bacon 😣😣😣	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14716288_10154634012854846_4299122716549603513_n.jpg?oh=1dc41c5055c6ac8f49c432bc8adbaf91&oe=58DE8458	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14716288_10154634012854846_4299122716549603513_n.jpg?oh=4ee0c6e44af67db647bdd14a51efa455&oe=591FDA55	https://www.facebook.com/photo.php?fbid=10154634012854846&set=o.112463368812803&type=3	facebook.com	2016-10-12T03:02:31+0000	1476241351	2016-10-12 05:02:31	1	2	1	0	3	2	1	1	0	0	1	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154634011949846	https://www.facebook.com/112463368812803/posts/10154634011949846	Just bought this at Tesco Extra Reading  dont think it looks much like the box  infact I am sure bacon is supposed to remain pink not brown!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14495492_10154634011949846_7067411041470509056_n.jpg?oh=5d5f749658ecf202d5e5ae7f2a070e7d&oe=5923A0BA	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14495492_10154634011949846_7067411041470509056_n.jpg?oh=3eb38d86f2d6265bfa505c8a09ee46c2&oe=58E181B7	https://www.facebook.com/photo.php?fbid=10154634011949846&set=o.112463368812803&type=3	facebook.com	2016-10-12T03:01:31+0000	1476241291	2016-10-12 05:01:31	3	4	3	0	7	2	2	0	2	0	3	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1208937949165334	https://www.facebook.com/112463368812803/posts/1208937949165334	Sweet curry ketchup with apricots is being withdrawn from the shelves of tescos / please support me to have it re instated for all consumers who love this item!!! Tried every shop ! No longer available as is salmon fish fingers !!!! Tracked them down a couple of years ago and it stated could only be bought in England /  can anyone solve the mystery  😡					2016-10-12T00:54:24+0000	1476233664	2016-10-12 02:54:24	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1481197455240665	https://www.facebook.com/112463368812803/posts/1481197455240665	Such a good idea  more stores should do this	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14718874_1481197455240665_3874043647647290855_n.jpg?oh=b4e69f8175e32ea5dc1b8b18b7a44d40&oe=58E2BEFF	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14718874_1481197455240665_3874043647647290855_n.jpg?oh=a1afb9c2b087de19fdbe3920b1a45eb1&oe=591CD9EA	https://www.facebook.com/photo.php?fbid=1481197455240665&set=o.112463368812803&type=3	facebook.com	2016-10-12T00:43:58+0000	1476233038	2016-10-12 02:43:58	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1208898912502571	https://www.facebook.com/112463368812803/posts/1208898912502571	I m an online customer managed to get my sister to try you guys out she s in Birmingham I m in London she was meant to get her delivery between 10pm-11pm tonight IT DIDN T TURN UP!!! You have taken the money from the account. Store it s coming from had no idea and that manger signed on at 10pm and he had been told nothing. Customer service closed! #epicfail #poorshow #lostoutonacustomer #wonderwhyyourlosingmoney					2016-10-11T23:20:42+0000	1476228042	2016-10-12 01:20:42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1208889079170221	https://www.facebook.com/112463368812803/posts/1208889079170221	Original posy from Jo Weston  Today at the sudbury suffolk branch of tescos at the customer service counter a young girl paid the £17.10 bill for an elderly man after his card was declined 3 times he looked visibly shaken as his card was declined I m not sure if he realised what was happening or he was embarrassed but I m not sure he said thank you. I don t know who she was I asked her if she knew him and she said no. We shouldn t do things for praise or thanks but things like that don t happen very often and I think she deserves a ��					2016-10-11T23:00:35+0000	1476226835	2016-10-12 01:00:35	2	3	2	0	5	3	2	1	1	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1208876462504816	https://www.facebook.com/112463368812803/posts/1208876462504816	Brought 4 breaded chicken fillets yesterday (10th). With a best b4 date of today (11th).  Only 5 mins from shop put straight in freezer. Got out tonight to cook and the smell that came out was disgusting. Unimpressed					2016-10-11T22:26:26+0000	1476224786	2016-10-12 00:26:26	0	3	0	0	3	3	2	1	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154098681858237	https://www.facebook.com/112463368812803/posts/10154098681858237	why ?????????	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14718649_10154098681858237_5618728182842764500_n.jpg?oh=a3ab3af74ed571cdecf1e708175c804b&oe=58EBC492	https://scontent.xx.fbcdn.net/v/t1.0-9/q84/s720x720/14718649_10154098681858237_5618728182842764500_n.jpg?oh=9c9a43617b435b1861299b40dd9f945c&oe=591A488A	https://www.facebook.com/photo.php?fbid=10154098681858237&set=o.112463368812803&type=3	facebook.com	2016-10-11T21:54:43+0000	1476222883	2016-10-11 23:54:43	2	15	2	0	17	14	5	9	1	0	2	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1221335134553285	https://www.facebook.com/112463368812803/posts/1221335134553285	Hi Tesco! Currently sat building a Falk farm master that I purchased a few  weeks ago ready for our sons third birthday tomorrow...and there s no funnel!? What shall we do? Can you help me Find one please? Thank goodness it s not a wheel or a seat heh!?	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14720392_1221335134553285_9186639416491241666_n.jpg?oh=08c3adc379a27ad8d6122667951d47e4&oe=59249785	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14720392_1221335134553285_9186639416491241666_n.jpg?oh=b6ecd923733567f54621def9bd45fa41&oe=59207290	https://www.facebook.com/photo.php?fbid=1221335134553285&set=o.112463368812803&type=3	facebook.com	2016-10-11T21:13:16+0000	1476220396	2016-10-11 23:13:16	2	5	5	0	10	5	2	3	2	0	2	0	2	0	0	0	0
status	post_user_112463368812803	112463368812803_1208838265841969	https://www.facebook.com/112463368812803/posts/1208838265841969	I came to your team about a harassment claim against a member of staff in one of the Tesco stores. I was told to send all infomation over to you I did and have been ignored once again Tesco are just trying to brush my issue to one side and hope it goes away.					2016-10-11T20:58:39+0000	1476219519	2016-10-11 22:58:39	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1203604679714206	https://www.facebook.com/112463368812803/posts/1203604679714206	Every little helps 😂😂😂😂	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14656270_1203604679714206_7249834493449163016_n.jpg?oh=b7efafe585142f7b1813f2c2f4586525&oe=58E74123	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14656270_1203604679714206_7249834493449163016_n.jpg?oh=2d90fee1963c44f82441159467424a1a&oe=58DDF236	https://www.facebook.com/photo.php?fbid=1203604679714206&set=o.112463368812803&type=3	facebook.com	2016-10-11T20:56:04+0000	1476219364	2016-10-11 22:56:04	0	3	0	0	3	3	2	1	0	0	0	0	0	0	0	0	0
