type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
photo	post_user_112463368812803	112463368812803_1275526362472254	https://www.facebook.com/112463368812803/posts/1275526362472254	I bought these yesterday afternoon 😳 Iv opened 3 out of the bunch of 5 & they are all the same  they are like mush inside! Annoyingly last weeks bunch was exactly the same & all of them ended up in the bin as well! My little girl is 6 months old & LOVES bananas & this will be the second week in a row she hasn t had any because your bananas are in such poor condition I wouldn t dream of eating them let alone giving them to her.  Il post a picture in the comments of the outside of the banana so you can see they look ok from the outside hence why I bought them in the first place.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14322264_1275526362472254_1069843564080331375_n.jpg?oh=4346040e6011a83670a7bcf8ed70faf4&oe=58EF537B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14322264_1275526362472254_1069843564080331375_n.jpg?oh=38b32608a726b1556d36680f1d8295e3&oe=5919A36E	https://www.facebook.com/photo.php?fbid=1275526362472254&set=o.112463368812803&type=3	facebook.com	2016-09-13T07:52:18+0000	1473753138	2016-09-13 09:52:18	4	7	7	0	14	7	6	1	2	0	4	0	1	0	0	2	0
photo	post_user_112463368812803	112463368812803_1243439025688048	https://www.facebook.com/112463368812803/posts/1243439025688048	So guys  I just brought this from you this morning..	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14264134_1243439025688048_4616278544777965802_n.jpg?oh=e179ba8b8f3f39019052fe45f2d148bb&oe=58DBF677	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14264134_1243439025688048_4616278544777965802_n.jpg?oh=f7d27ee57d7651f8fdb3ae6bc39e0443&oe=58E22A62	https://www.facebook.com/photo.php?fbid=1243439025688048&set=o.112463368812803&type=3	facebook.com	2016-09-13T07:03:23+0000	1473750203	2016-09-13 09:03:23	0	5	0	0	5	4	4	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184838478241948	https://www.facebook.com/112463368812803/posts/1184838478241948	Chickens from Thailand!!! God knows what conditions these are raised in					2016-09-13T06:33:10+0000	1473748390	2016-09-13 08:33:10	0	6	0	0	6	5	5	0	3	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184833094909153	https://www.facebook.com/112463368812803/posts/1184833094909153	Hi tesco   Long time shopper first time poster.  Yesterday I saw something that made me very sad in one of your stores (st rollox  Glasgow).   It isn t the most affluent of areas  and there s a system in place where people have to queue for reduced items  rather than fighting over them  as they are very popular.  As I was paying for my items  I noticed this happening  but what I also noticed was that some the staff were laughing at the situation  in full view if the customers. While it was an unusual situation  I couldn t help but put myself in one of the customers shoes - they can t help being poor  and I know if that had been me  I would have felt embarrassed and belittled. Please remember they are paying customers and people too! Have a word with the staff there maybe?  Acknowledgement of this post would be appreciated greatly.					2016-09-13T06:20:11+0000	1473747611	2016-09-13 08:20:11	8	7	8	0	15	7	3	4	4	0	8	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157497594975014	https://www.facebook.com/112463368812803/posts/10157497594975014	Hi  I m wondering if you can clarify something for me....   I went to Tesco Express this morning  and upon paying I used the same clubcard I always use. (never had a problem before!)   It was then pointed out  that the name on the card said  Mrs J Field . I didn t deny this and promptly told the cashier that this was my wife. She then told me  that I was therefore unable to use the card as it wasn t my name on it?  I told her I ve never been aware that this was a problem  and I ve not yet been refused before due to this.   Upon looking on your website  I cannot see anything that would disallow me the use of my wife s card? In fact  a certain paragraph suggests that I can use it. - albeit with the wording fob  but surely this is purely semantics? (I will attach the paragraph.)  Upon checking on the  My clubcard  section  it would seem that these points have not been added  and were therefore cancelled.   I didn t take a receipt (saving the planet  one sheet of paper at a time!)  so I m therefore unable to take it to another store now  to get them put on either. (I did however pay by card  so I can therefore prove purchase).   So where do I stand? Am i wrong for using this card? In this day and age  is it not rather presumptuous  that she assumed the card wasn t mine? (I am of course being facetious).   Let me know  because this was pointed out in front of other customers  not quietly I may add. Being that it is my local store  I visit it quite often. And don t want find myself in that situation again  trying to explain myself  where I feel no explanation should be necessary.   I look forward to your reply!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14355775_10157497594975014_1848846559396149452_n.jpg?oh=2c04cd50d793e09049322ecd552d9eef&oe=58EA0BDE	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14355775_10157497594975014_1848846559396149452_n.jpg?oh=1c05990dbc7170cf9768cc643f47596e&oe=59197DD3	https://www.facebook.com/photo.php?fbid=10157497594975014&set=o.112463368812803&type=3	facebook.com	2016-09-13T05:52:23+0000	1473745943	2016-09-13 07:52:23	6	7	6	0	13	6	3	3	1	0	6	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184823034910159	https://www.facebook.com/112463368812803/posts/1184823034910159	I went into your shop in Bristol city centre yesterday to buy some milk. I noticed an English flag on the label  presumably to denote the origin of the cow that produced the milk. That s fine.  Then I remembered some publicity you had a few weeks ago about strawberries grown in Scotland  and how Tesco had removed the Scottish flag and replaced it with a Union flag after complaints from customers.  Can you explain your flag branding policy please. I don t understand it. If I complain about an English flag on your milk  will you replace it with a Union flag  too?					2016-09-13T05:51:58+0000	1473745918	2016-09-13 07:51:58	2	5	2	0	7	5	1	4	5	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184806401578489	https://www.facebook.com/112463368812803/posts/1184806401578489	Hello  I would just like to say thank you to Tesco Werrington in Peterborough. My baby woke up crying in a sling while shopping and due to the shop being a bit quiet one member of staff unloaded my weekly shop onto the checkout and another packed my bags for me. This was great customer service and kindness  thank you and much appreciated!					2016-09-13T05:13:29+0000	1473743609	2016-09-13 07:13:29	13	4	13	0	17	4	3	1	2	0	13	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157406728785162	https://www.facebook.com/112463368812803/posts/10157406728785162	So I had the most horrendous experience at tescoes this evening around 7.30pm. I purchased a healthy living prawn mayonnaise sandwich with a other things. While tucking into my sandwich I almost choked on god knows what. I managed to remove this object from my mouth and headed straight to the nearest tescoes. @tescowalworthroad. I ask the gentleman at the cashier desk if he was the manager and he confirmed. I explained what had happened and showed him the remaining sandwich and the foreign object. He proceeded ask me what the object was. I said to him i wasn t sure. He then turned and said to me   well if you don t know what it is neither do I so it must be apart of the sandwich  at first i thought it was joke and he was trying to wind me up but he wasn t. He then showed it to his colleague and apprehensively agreed with him. I then asked both of them if they were being serious. I explained to him I could have almost choked on it and he still insisted it must be apart of the sandwich. In shock i asked how could it be apart of the sandwich when it isn t piece of prawn or mayonnaise which all the sandwich consisted of. He then suggested it must be a piece of oat from the bread. He then responded with you ve already eaten half of the sandwich I don t know what you expect me do about it. In total dismay I picked up my bag and left the store. I paused outside the store and thought i cant be the only person who has been treated like this and it is totally unacceptable service. So I returned and asked for his name. He refused point blank to tell me his name to the point he made a smart remark that his name is duty manager and I can tell whoever I speak to that i spoke to the duty manager. Conveniently he wasn t wearing his name badge either. I ve shopped tescoes practically 15 odd years this is the first time I have ever experienced such appalling service. The fact that I returned to a store with a complaint regarding safety issues with food and to be treated like I trying to con or mislead them is beyond me especially for a half eaten £1.90 sandwich. I m absolutely disgusted to know someone was more concerned about a half eaten sandwich than the fact could have choked to death and to be perfectly honest I have no interest in shopping tescoes again after that experience.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14344315_10157406728785162_9109005690196250378_n.jpg?oh=e19d0be9a9c52b3b2a0c0da5919fce5c&oe=59207D97	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14344315_10157406728785162_9109005690196250378_n.jpg?oh=79a279faaade199921653818b747a295&oe=58E5BB9A	https://www.facebook.com/photo.php?fbid=10157406728785162&set=o.112463368812803&type=3	facebook.com	2016-09-13T00:59:43+0000	1473728383	2016-09-13 02:59:43	3	1	3	4	8	1	1	0	1	0	3	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184639801595149	https://www.facebook.com/112463368812803/posts/1184639801595149	I went into my local tescos superstore today. I specifically went to buy some ice pops for my kids as it s rather warm over the next few days. On the shelves  it said one flavour was reduced to clear  one reduced in price but a normal label  and one flavour at full price. How long will these take to show up on my favourites on the shopping app please? The flavour which said it was reduced in price on the app said its not currently available  yet the shelf was full when I went there at 4.30pm! Also the lower priced flavour doesn t come up when I search. Can anyone help pls?					2016-09-13T00:05:14+0000	1473725114	2016-09-13 02:05:14	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184629781596151	https://www.facebook.com/112463368812803/posts/1184629781596151	Dear Mr / Miss / Mrs Tesco s   Very recently you have seen it fit to not only hide most of my usual shopping list in my local store (which I visit daily) after the most random reshuffle  but discontinue various key items as well... is this some kind of attempt to enrich my life by making me hunt for my food  only to find that at the end of the search I need to go to sainburys? It s just my life is already like some kind of sleep deprived episode of the  krypton Factor without throwing in dales super market sweep into the mix  as I m usually dragging round 1 small child and a baby  and it would be great if we could get to the end of the shopping trip without all of us crying... please stop hiding stuff from me  and please can you put back the following items into your central chelmsford store so I can once again enjoy the delights of a successful shopping trip:  Schwarz tuna neopolitana mix  Tesco finest haddock melt in the middle fish cakes (this was my emergency meal replacement for the above  but you d gotten rid of it as well  I lost my mind a little at this point) Sweet cure bacon  Tesco finest goat cheese crisps Leffe brun Leffe nectar  I think there is probably more  but I m too tired to remember at the moment...  I promise to buy it all lots and lots of you do bring them back. Maybe sales of booze had gone down due to my pregnancy? It s OK now though as after obliterating my adult social life by having children I now just sit at home in the evening wistfully lamenting my golden days with a tear in my eye and a glass of leffe  after a fish cake and a cheeky bag of crisps (if I can hide them long enough from my son)  Many thanks  P.s. my son likes the free fruit  and then more tasters when we get to the demonstration station where he gets spoilt rotten.					2016-09-12T23:43:39+0000	1473723819	2016-09-13 01:43:39	0	3	0	0	3	3	3	0	3	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184611284931334	https://www.facebook.com/112463368812803/posts/1184611284931334	Our local Tesco found out today they are closing for essential repairs from an arson attack over the summer. Can you please ensure the food inside is donated to local charities and not dumped as it was after the fire? Obviously it s all good food and this is a really poor area. Thanks					2016-09-12T23:10:19+0000	1473721819	2016-09-13 01:10:19	1	1	1	0	2	1	1	0	0	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184579341601195	https://www.facebook.com/112463368812803/posts/1184579341601195	We bought some steaks from you for a nice couples night in  unfortunately it didnt quite work that way  now let me say first of all i am a good cook and i know i can cook a steak to our liking but its kinda hard to get that when the steak i cook (THE FINEST RANGE) 1 has a piece of grissle going through it that i can only describe as being like a trimming of runner from a car tyre! and the other had a huge chunk of fat/grissle in the centre of it!!! so our nice romantic night in with a steak dinner  all the trimmings a couple fruity ciders  pudding  netflix and some  dessert  possibly on the cards turned into a waste of money (quite a bit at that because it was the  good  stuff we bought) turned into a takeaway from the local chipper costing us more cash and time awaiting it arriving  Dont get me wrong it was OK but was no flipping steak! and dessert was knocked off the cards as we have 2 kids under 4 one of which is at nursery so it was off to bed not to long after the food! anyways i am letting you know this as i am an upset husband angry at the whole thing  as not only did i waste excess moneys but i also wasted what i thought was a good steak  and with no reciept and i didnt have the clubcard we kinda up a creek. so heres to you cheers for that but hey i suppose the cider was nice eh! #wheresthequality #whhaaatttnodessert #idiothusbandforgetsreciept					2016-09-12T22:46:01+0000	1473720361	2016-09-13 00:46:01	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_716669698714	https://www.facebook.com/112463368812803/posts/716669698714	What a lovely suprise to receive this box of baby goodies with my Tesco delivery this morning. Thank you Tesco!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14355600_716669698714_3088535075354368442_n.jpg?oh=651302beec4d023009ddaa8767257813&oe=5918E97C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14355600_716669698714_3088535075354368442_n.jpg?oh=dab7341969e71517c1f6fed98301a8b0&oe=58EEB13A	https://www.facebook.com/photo.php?fbid=716669698714&set=o.112463368812803&type=3	facebook.com	2016-09-12T22:07:38+0000	1473718058	2016-09-13 00:07:38	8	2	9	0	11	2	2	0	1	0	8	0	1	0	0	0	0
status	post_user_112463368812803	112463368812803_1184551988270597	https://www.facebook.com/112463368812803/posts/1184551988270597	Hello  my friend Luke has been working with you for over a month now and still hasn t received any Tesco clothing to wear to work  this is a outrage					2016-09-12T22:03:24+0000	1473717804	2016-09-13 00:03:24	29	6	30	0	36	6	5	1	7	0	27	0	0	1	0	0	0
status	post_user_112463368812803	112463368812803_1184548948270901	https://www.facebook.com/112463368812803/posts/1184548948270901	Don t want to publicly complain just need to know your policy on returning a faulty product with no receipt that isn t Tesco brand (intex airbed to be precise) and if I do need a receipt is there any way my transaction can be found on your system if I can confirm the date of purchase? Thanks in advance					2016-09-12T21:58:12+0000	1473717492	2016-09-12 23:58:12	0	7	0	0	7	7	3	4	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184548191604310	https://www.facebook.com/112463368812803/posts/1184548191604310	Hi  this is something my mum has been complaining about for months  both my mum and brother are lactose free  they can only drink goats milk as other options don t agree with them. Our local tescos express has been periodically selling and then removing goats milk from stock. My mum has complained in store and written letters to managers several times before and has received them putting it back in stock just to remove it again! This has happened several times! Surely if they re going to agree to put an item in stock they should keep it in stock? The nearest other place to sell it is a drive away at the next village  hardly a convenience. I d just like to ask if it s possible to put it back in stock and permanently this time?  But must say they did brilliantly with adding more to the free-from range as my mother is also a coeliac :)					2016-09-12T21:56:43+0000	1473717403	2016-09-12 23:56:43	0	3	0	0	3	3	2	1	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184537588272037	https://www.facebook.com/112463368812803/posts/1184537588272037	I used the loos in your alfreton hall street stores today. Whilst they are mostly clean  the loo roll holders are hanging off   the hand dryers are less than useless and the automatic soap dispensers have been replaced with home brand squirty soap. They ve been like this a fair while and  really let the store down. I m not complaining.  Just bringing it to your attention.					2016-09-12T21:36:58+0000	1473716218	2016-09-12 23:36:58	0	3	0	0	3	3	2	1	1	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157536452760145	https://www.facebook.com/112463368812803/posts/10157536452760145	So I thought to myself  let s push the boat out  let s pay twice the price  get half the amount... And go for the  Tesco Finest  range...  What a mistake that was! Opened this pack of chicken thighs today (12/09/16) which had 3 days left life on them.. Apparently!   They have already gone off  gone green! Ruined dinner tonight 😩 nice one Tesco s 👏🏻	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14344931_10157536452760145_5106642992402568794_n.jpg?oh=d37f5c9ec4ef442a318156b432304869&oe=5920F340	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14344931_10157536452760145_5106642992402568794_n.jpg?oh=c1b5334ea7586a18f4d3ea668699b147&oe=591CF24D	https://www.facebook.com/photo.php?fbid=10157536452760145&set=o.112463368812803&type=3	facebook.com	2016-09-12T21:32:08+0000	1473715928	2016-09-12 23:32:08	0	2	2	0	4	2	2	0	0	0	0	0	0	0	1	1	0
status	post_user_112463368812803	112463368812803_1184524994939963	https://www.facebook.com/112463368812803/posts/1184524994939963	I want to tell you about my experience at your Diss store today. When I got to the till with my large trolley of shopping there was no queue  so I started putting my items straight onto the conveyer belt. The guy on the till said hello and started scanning my items as I was still putting them on the belt the other end. You can imagine the pile of stuff that was waiting for me when I went to go pack.  When I asked him for 5 bags he counted each one  then recounted them a further 2 times before handing them over to me.  The guy didn t really talk to me  he squashed my bread when he scanned it but I waited patiently whilst he took his time  especially when trying to scan the awkward items.  By the time I went to pay I had already worked it out  so I counted out my money with him  which he obviously recounted and then counted my change out two times.  But you know every moment of that was just perfect. I asked him how he was finding the job and he chatted a bit about his experience of Tesco and how they had given him an opportunity many other employers hadn t. See this guy is Autistic. As a mother of a 12 year Autistic boy this makes my heart smile. Changing attitudes teamed with employers  like you  who really do offer equal opportunities are a changing people s lives. So thank you Tesco  it was a pleasure shopping with you today.					2016-09-12T21:14:15+0000	1473714855	2016-09-12 23:14:15	109161	2652	120879	7468	130999	2605	2177	428	2951	0	108089	11155	344	40	9	7	0
photo	post_user_112463368812803	112463368812803_1134956959902798	https://www.facebook.com/112463368812803/posts/1134956959902798	My partner had an emergency c section after she and my son both nearly died a couple of weeks ago  now I can t cook to save my life but my partner has been given strict instructions to rest. No lifting  no bending at the cooker  to leave cooking to me and also been given numerous talks by health professionals on how important eating regular meals is  especially as she has had a uterine  bladder and wound infection since the section and is really suffering bless her. The solution to this was to buy in ready meals or things that just needed shoving in the oven as even I can manage that.   Now she loves quiche  so I got a crustless cheese and onion one and some salad garnish with oven chips. Imagine my horror when the only other foods I d bought in was fresh chicken in those foil dishes but had put them in the freezer and I got the quiche out only to find the tesco bakers had baked the grease proof paper into the quiche! Please see photo. I tried to get it out chiselling it with a butter knife but there s loads of it  deep set in the quiche. This meant I had to go out and get us a KFC  which meant she took her antibiotics late as she has to take them after a meal  and was left alone again with the baby while I went and fetched us food. I know it s not tescos fault my partner is unwell with post c section infections  nor is it tescos fault that she needed the section  but it is tescos fault that the quiche has baked in paper!!   Instead of tesco makin life easier they ve tonight made it harder and a little more expensive!   Unfortunately I do not have the receipt for the quiche as don t keep the weekly shop receipts  or would have taken it back to the Rotherham centre store I purchased it in.   Not very good tesco!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14238282_1134956959902798_7609334432687810516_n.jpg?oh=cd48a2ce56e01aa6b41b44a81bc43ec5&oe=5922AE47	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14238282_1134956959902798_7609334432687810516_n.jpg?oh=0a589c9a9e80aa408da7e1ccc7496c51&oe=58E85052	https://www.facebook.com/photo.php?fbid=1134956959902798&set=o.112463368812803&type=3	facebook.com	2016-09-12T20:56:11+0000	1473713771	2016-09-12 22:56:11	0	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10155264266539922	https://www.facebook.com/112463368812803/posts/10155264266539922	Love receiving little surprises like this! Thank you Tesco! 😍	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14317600_10155264266539922_482457529908443716_n.jpg?oh=79dca7353829f2d4a8c604046d4ae217&oe=58EB2E6A	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14317600_10155264266539922_482457529908443716_n.jpg?oh=839e9b98469a9a4c6bbd7ed9bf634f42&oe=58E4CB16	https://www.facebook.com/photo.php?fbid=10155264266539922&set=o.112463368812803&type=3	facebook.com	2016-09-12T20:45:57+0000	1473713157	2016-09-12 22:45:57	4	0	4	0	4	0	0	0	0	0	4	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154512197349099	https://www.facebook.com/112463368812803/posts/10154512197349099	1st day in School And one of my sons bag is broken already   not enough fabric under stitches 😤 was hoping I d get by atleast half a school year with this bag before maybe needing to replace it 😤not cool tesco 😤	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14322234_10154512197349099_173352231923205973_n.jpg?oh=be6b4b86d9cd8a714c3e384df9590b04&oe=59238F7C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14322234_10154512197349099_173352231923205973_n.jpg?oh=e6efc580fcf3d01387d7770330418404&oe=591F3669	https://www.facebook.com/photo.php?fbid=10154512197349099&set=o.112463368812803&type=3	facebook.com	2016-09-12T20:34:33+0000	1473712473	2016-09-12 22:34:33	0	7	0	0	7	7	1	6	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184496214942841	https://www.facebook.com/112463368812803/posts/1184496214942841	My mum tried phoning Tesco pet insurance today and spent 25 mins waiting for someone to answer. She gave up and rang the telephone line for new customers and they answered straight away.  Good customer service for new customers but not for old. Tesco your hopeless.  Now looking for a new pet insurance company.					2016-09-12T20:22:25+0000	1473711745	2016-09-12 22:22:25	0	2	0	0	2	2	1	1	2	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184485714943891	https://www.facebook.com/112463368812803/posts/1184485714943891	I am EXTREMELY unhappy with the Tesco Home Delivery. I am a student who does not have access to a car and is staying at a BnB currently. I ordered food to supply me through the end of my placement here to be delivered today at 3pm. By 5pm when my delivery had STILL not arrived  I opened an online help chat as I don t have phone coverage here to make a call. I was told that the driver couldn t find the VERY SPECIFIC address I gave and decided to not deliver. After almost an hour of discussing and explaining and being told this was not Tesco s fault in the slightest  I got the representative to agree to redeliver my order at 6:30pm tonight (I also supplied an additional contact number incase the driver again got lost). It s now 9pm. NO SIGN of any driver  NO PHONE CALL. I now have no food for the evening  no breakfast and no car to drive and get any. I am VERY disappointed with Tesco and their home delivery. At this point  I highly doubt I ll ever give my service to this company again even if it is the more convenient option.					2016-09-12T20:08:25+0000	1473710905	2016-09-12 22:08:25	1	2	1	0	3	2	2	0	1	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1184478738277922	https://www.facebook.com/112463368812803/posts/1184478738277922	I was shopping in your Harford Bridge Norwich store today and left my purse in my trolley  Thank you to the lovely Human that handed it in. I m very pleased honest people do still exist and I m very happy to have it back. Big thanks					2016-09-12T19:55:51+0000	1473710151	2016-09-12 21:55:51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10206997666482831	https://www.facebook.com/112463368812803/posts/10206997666482831	My daughter has just sat down for a cuppa before bed & fancied dunking a couple of biscuits unfortunately when she looked at it she noticed this 😩 ( just in case you can t see their is a blue bristle like fibre in the rich tea biscuit)	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14333572_10206997666482831_7034410249458117687_n.jpg?oh=326efbdd0d9aaa634e2b0f5ae4e6760a&oe=58E38A6B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14333572_10206997666482831_7034410249458117687_n.jpg?oh=e72092def58c5a29e4d86ecba6705c79&oe=58E63F66	https://www.facebook.com/photo.php?fbid=10206997666482831&set=o.112463368812803&type=3	facebook.com	2016-09-12T19:45:18+0000	1473709518	2016-09-12 21:45:18	0	8	2	0	10	8	3	5	2	0	0	0	0	0	0	2	0
photo	post_user_112463368812803	112463368812803_972709472841396	https://www.facebook.com/112463368812803/posts/972709472841396	Bought these from Tesco today and now feel ripped off. It says 800 approx on the packet but only had 737 in it. I feel robbed!! 😮 That s nowhere near 800.  I saved up ages for these and was so excited. I ll never save a pound for anything again!! 😭  Granted some would say that I m sad and that I m wasting my time counting them. I just call it being thorough. These things need to be checked.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14317567_972709472841396_3719484468050257872_n.jpg?oh=4e800f63951e83f5128d276a7fb25cea&oe=58E18986	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14317567_972709472841396_3719484468050257872_n.jpg?oh=109bccc092d3a4c8c84c9494afd2d88f&oe=58DE9579	https://www.facebook.com/photo.php?fbid=972709472841396&set=o.112463368812803&type=3	facebook.com	2016-09-12T19:44:33+0000	1473709473	2016-09-12 21:44:33	4	5	6	4	15	5	4	1	14	0	4	0	0	2	0	0	0
status	post_user_112463368812803	112463368812803_1184467734945689	https://www.facebook.com/112463368812803/posts/1184467734945689	I spent £91 in your Exeter Exe Vale store on Saturday to feed a family of 4 for a week. I don t have time to shop daily so need to buy enough to last the week. Firstly ever fresh item I wanted to buy had a shelf life of 1 or 2 days maximum and lots of it was dated that day but not reduced. Anyway I bought some jacket potatoes for dinner tomorrow night and have just gone to prepare them ready for the slow cooker and they are rotten and stink! I have an important meeting tomorrow night regarding schooling for my daughter so needed a quick tea  but now that has gone out of the window! I normally shop at Aldi and can guarantee their potatoes for about 2 weeks along with fruit. The fruit I bought from your store has gone mouldy already so has gone in the bin along with the potatoes! Looks like I will be going back to Aldi  they might always be busy and rush you through the tills but at least I can buy my food for a week! This really isn t good enough Tesco!!					2016-09-12T19:39:01+0000	1473709141	2016-09-12 21:39:01	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153826353654249	https://www.facebook.com/112463368812803/posts/10153826353654249	Dear Tesco can you please tell me why the carton of my Beef Chianti melted and is now permanently welded to my baking tray ? !! You owe me a replacement tray as this one is ruined therefore going in the bin ! I look forward to hearing from you.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14224768_10153826353654249_4874048733584940700_n.jpg?oh=113ad7202b5193167ed57b6c0d9ed508&oe=58DEF28B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14224768_10153826353654249_4874048733584940700_n.jpg?oh=3699cf71b4c03ebdc0848e9ddd40fbaf&oe=58ECFD86	https://www.facebook.com/photo.php?fbid=10153826353654249&set=o.112463368812803&type=3	facebook.com	2016-09-12T19:38:49+0000	1473709129	2016-09-12 21:38:49	1	6	1	0	7	5	2	3	0	0	1	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154558216198817	https://www.facebook.com/112463368812803/posts/10154558216198817	Dear Tesco  picture the scene: my two grown boys home on leave from the Army  a hungry husband  also in the Army  working away from home all week arriving to a dinner of delicious Tesco tacos. Now you need a fair few tacos to feed this brood let me tell you! Living in a fairly small village with expensive little convenience shops is why I do my  every little helps   shop at Tesco. Imagine my surprise when I opened not one  not two but THREE boxes of tacos purchased in store to find most of them broken! In typical Military fashion we all made do and mend! I may think twice before my next Tesco purchase!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14233051_10154558216198817_2364259874730397893_n.jpg?oh=78c38651c15367f0b8dd066332a39983&oe=58DBC0DA	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14233051_10154558216198817_2364259874730397893_n.jpg?oh=a1c91a1bc9c23d2b13b62673c71e8b71&oe=58DA65D7	https://www.facebook.com/photo.php?fbid=10154558216198817&set=o.112463368812803&type=3	facebook.com	2016-09-12T19:38:36+0000	1473709116	2016-09-12 21:38:36	5	1	5	0	6	1	1	0	1	0	5	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153682171511883	https://www.facebook.com/112463368812803/posts/10153682171511883	Potatoes from the tescos rotten and stinking range!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14291867_10153682171511883_7001010430385143512_n.jpg?oh=cc82e06fc6de8cb5d047f1654576f79f&oe=59202556	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14291867_10153682171511883_7001010430385143512_n.jpg?oh=9f9be1c8825314f037418a5573d5defd&oe=58DE255B	https://www.facebook.com/photo.php?fbid=10153682171511883&set=o.112463368812803&type=3	facebook.com	2016-09-12T19:22:40+0000	1473708160	2016-09-12 21:22:40	2	7	2	0	9	7	3	4	0	0	2	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_629227540571361	https://www.facebook.com/112463368812803/posts/629227540571361	Oh dear tesco. I think your sign writers need to go back to school!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14264250_629227540571361_2761064748816677717_n.jpg?oh=ce7b2dda91d28d798d79251f3b6fc689&oe=58EBAF88	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14264250_629227540571361_2761064748816677717_n.jpg?oh=c2aaff724af97d7c7dfa20f4f3b560e6&oe=58D78277	https://www.facebook.com/photo.php?fbid=629227540571361&set=o.112463368812803&type=3	facebook.com	2016-09-12T19:13:49+0000	1473707629	2016-09-12 21:13:49	2	4	2	0	6	4	2	2	0	0	2	0	0	0	0	0	0
